iteration,metric,reference_minus_cnn
105,pr_auc,0.9256021876178945
106,accuracy,0.13084112149532712
106,balanced_accuracy,0.5528846153846154
106,f1_macro,0.5349999999999999
106,f1_beginner,1.0
106,precision_beginner,1.0
106,recall_beginner,1.0
106,roc_auc,0.6730769230769231
106,pr_auc,0.967050050260654
107,accuracy,0.09345794392523366
107,balanced_accuracy,0.4294117647058824
107,f1_macro,0.4414191419141914
107,f1_beginner,0.8333333333333334
107,precision_beginner,0.8571428571428572
107,recall_beginner,0.8
107,roc_auc,0.5686274509803921
107,pr_auc,0.9327388054048424
108,accuracy,0.14018691588785048
108,balanced_accuracy,0.4143625192012289
108,f1_macro,0.3960029607698001
108,f1_beginner,0.7142857142857143
108,precision_beginner,0.5714285714285714
108,recall_beginner,0.7857142857142857
108,roc_auc,0.3947772657450077
108,pr_auc,0.7809718598048202
109,accuracy,0.14018691588785048
109,balanced_accuracy,0.43608247422680413
109,f1_macro,0.4331983805668016
109,f1_beginner,0.7894736842105263
109,precision_beginner,0.7777777777777778
109,recall_beginner,0.8
109,roc_auc,0.5185567010309278
109,pr_auc,0.8809903902223342
110,accuracy,0.09345794392523366
110,balanced_accuracy,0.5245098039215687
110,f1_macro,0.5245098039215687
110,f1_beginner,1.0
110,precision_beginner,1.0
110,recall_beginner,1.0
110,roc_auc,0.5666666666666667
110,pr_auc,0.9473486599697303
111,accuracy,0.13084112149532712
111,balanced_accuracy,0.5528846153846154
111,f1_macro,0.5349999999999999
111,f1_beginner,1.0
111,precision_beginner,1.0
111,recall_beginner,1.0
111,roc_auc,0.4903846153846154
111,pr_auc,0.9583371711031285
112,accuracy,0.14953271028037385
112,balanced_accuracy,0.4852607709750567
112,f1_macro,0.4852607709750567
112,f1_beginner,0.8888888888888888
112,precision_beginner,0.8888888888888888
112,recall_beginner,0.8888888888888888
112,roc_auc,0.6927437641723355
112,pr_auc,0.924668829911424
113,accuracy,0.09345794392523366
113,balanced_accuracy,0.4485714285714286
113,f1_macro,0.4414191419141914
113,f1_beginner,0.8333333333333334
113,precision_beginner,0.8
113,recall_beginner,0.8571428571428572
113,roc_auc,0.33285714285714285
113,pr_auc,0.8684428171689077
114,accuracy,0.12149532710280375
114,balanced_accuracy,0.5436893203883495
114,f1_macro,0.5323383084577114
114,f1_beginner,1.0
114,precision_beginner,1.0
114,recall_beginner,1.0
114,roc_auc,0.2184466019417476
114,pr_auc,0.8963035252239722
115,accuracy,0.14018691588785048
115,balanced_accuracy,0.4661716171617162
115,f1_macro,0.47924753657808306
115,f1_beginner,0.8823529411764706
115,precision_beginner,0.9090909090909091
115,recall_beginner,0.8333333333333334
115,roc_auc,0.3613861386138614
115,pr_auc,0.9081003081003081
116,accuracy,0.07476635514018692
116,balanced_accuracy,0.037735849056603765
116,f1_macro,0.41960784313725485
116,f1_beginner,0.8
116,precision_beginner,0.8888888888888888
116,recall_beginner,0.0
116,roc_auc,0.07547169811320753
116,pr_auc,0.8888888888888888
117,accuracy,0.11214953271028039
117,balanced_accuracy,0.525
117,f1_macro,0.5297029702970297
117,f1_beginner,1.0
117,precision_beginner,1.0
117,recall_beginner,1.0
117,roc_auc,0.3985714285714286
117,pr_auc,0.9027253080719467
118,accuracy,0.15887850467289721
118,balanced_accuracy,0.5408163265306123
118,f1_macro,0.5431472081218274
118,f1_beginner,1.0
118,precision_beginner,1.0
118,recall_beginner,1.0
118,roc_auc,0.6609977324263039
118,pr_auc,0.9310076945816673
119,accuracy,0.14953271028037385
119,balanced_accuracy,0.4829545454545454
119,f1_macro,0.4852607709750566
119,f1_beginner,0.8888888888888888
119,precision_beginner,0.9
119,recall_beginner,0.875
119,roc_auc,0.7462121212121212
119,pr_auc,0.9383983289850151
120,accuracy,0.08411214953271029
120,balanced_accuracy,0.5242718446601942
120,f1_macro,0.5219512195121951
120,f1_beginner,1.0
120,precision_beginner,1.0
120,recall_beginner,1.0
120,roc_auc,0.5631067961165048
120,pr_auc,0.9463659583936975
121,accuracy,0.15887850467289721
121,balanced_accuracy,0.4218494271685761
121,f1_macro,0.41406783519235146
121,f1_beginner,0.7391304347826086
121,precision_beginner,0.7
121,recall_beginner,0.7692307692307692
121,roc_auc,0.4304418985270049
121,pr_auc,0.81541655858188
122,accuracy,0.10280373831775702
122,balanced_accuracy,0.5384615384615384
122,f1_macro,0.5270935960591132
122,f1_beginner,1.0
122,precision_beginner,1.0
122,recall_beginner,1.0
122,roc_auc,0.7724358974358975
122,pr_auc,0.9761340035872746
123,accuracy,0.14018691588785048
123,balanced_accuracy,0.5490196078431373
123,f1_macro,0.5376884422110553
123,f1_beginner,1.0
123,precision_beginner,1.0
123,recall_beginner,1.0
123,roc_auc,0.5313725490196078
123,pr_auc,0.9451686363173474
124,accuracy,0.11214953271028039
124,balanced_accuracy,0.3179824561403509
124,f1_macro,0.3039772727272728
124,f1_beginner,0.5454545454545454
124,precision_beginner,0.5
124,recall_beginner,0.5833333333333333
124,roc_auc,0.2605263157894737
124,pr_auc,0.7318015662013146
125,accuracy,0.11214953271028039
125,balanced_accuracy,0.4186893203883495
125,f1_macro,0.45857142857142863
125,f1_beginner,0.8571428571428571
125,precision_beginner,0.9
125,recall_beginner,0.75
125,roc_auc,0.3131067961165048
125,pr_auc,0.9229261049028491
126,accuracy,0.08411214953271029
126,balanced_accuracy,0.4245098039215687
126,f1_macro,0.43125839677563815
126,f1_beginner,0.8181818181818182
126,precision_beginner,0.8333333333333334
126,recall_beginner,0.8
126,roc_auc,0.3137254901960784
126,pr_auc,0.9014898980229991
127,accuracy,0.06542056074766356
127,balanced_accuracy,0.2698019801980198
127,f1_macro,0.28664370455415233
127,f1_beginner,0.5384615384615385
127,precision_beginner,0.5714285714285714
127,recall_beginner,0.5
127,roc_auc,0.15016501650165015
127,pr_auc,0.7510582010582011
128,accuracy,0.08411214953271029
128,balanced_accuracy,0.5242718446601942
128,f1_macro,0.5219512195121951
128,f1_beginner,1.0
128,precision_beginner,1.0
128,recall_beginner,1.0
128,roc_auc,0.5825242718446602
128,pr_auc,0.9490791140323851
129,accuracy,0.09345794392523366
129,balanced_accuracy,0.4414191419141914
129,f1_macro,0.4414191419141914
129,f1_beginner,0.8333333333333334
129,precision_beginner,0.8333333333333334
129,recall_beginner,0.8333333333333334
129,roc_auc,0.4372937293729373
129,pr_auc,0.9098101047977007
130,accuracy,0.09345794392523366
130,balanced_accuracy,0.4294117647058824
130,f1_macro,0.4414191419141914
130,f1_beginner,0.8333333333333334
130,precision_beginner,0.8571428571428572
130,recall_beginner,0.8
130,roc_auc,0.44313725490196076
130,pr_auc,0.889582777036048
131,accuracy,0.08411214953271029
131,balanced_accuracy,0.5333333333333333
131,f1_macro,0.5219512195121951
131,f1_beginner,1.0
131,precision_beginner,1.0
131,recall_beginner,1.0
131,roc_auc,0.4380952380952381
131,pr_auc,0.9690285204991087
132,accuracy,0.10280373831775702
132,balanced_accuracy,0.5339805825242718
132,f1_macro,0.5270935960591133
132,f1_beginner,1.0
132,precision_beginner,1.0
132,recall_beginner,1.0
132,roc_auc,0.4296116504854369
132,pr_auc,0.9415516394174931
133,accuracy,0.15887850467289721
133,balanced_accuracy,0.4880050505050505
133,f1_macro,0.4909581646423751
133,f1_beginner,0.8947368421052632
133,precision_beginner,0.9090909090909091
133,recall_beginner,0.875
133,roc_auc,0.6262626262626263
133,pr_auc,0.9286034457957923
134,accuracy,0.14018691588785048
134,balanced_accuracy,0.48092783505154635
134,f1_macro,0.47924753657808306
134,f1_beginner,0.8823529411764706
134,precision_beginner,0.8571428571428572
134,recall_beginner,0.9
134,roc_auc,0.49175257731958766
134,pr_auc,0.8890602553483645
135,accuracy,0.08411214953271029
135,balanced_accuracy,0.35808580858085814
135,f1_macro,0.36854190585533875
135,f1_beginner,0.6923076923076923
135,precision_beginner,0.7142857142857143
135,recall_beginner,0.6666666666666667
135,roc_auc,0.2178217821782178
135,pr_auc,0.8345504664534112
136,accuracy,0.13084112149532712
136,balanced_accuracy,0.4612211221122112
136,f1_macro,0.47285353535353536
136,f1_beginner,0.875
136,precision_beginner,0.9
136,recall_beginner,0.8333333333333334
136,roc_auc,0.3828382838283828
136,pr_auc,0.9050318022984148
137,accuracy,0.15887850467289721
137,balanced_accuracy,0.55
137,f1_macro,0.5431472081218274
137,f1_beginner,1.0
137,precision_beginner,1.0
137,recall_beginner,1.0
137,roc_auc,0.5257142857142857
137,pr_auc,0.9271036225175818
138,accuracy,0.14953271028037385
138,balanced_accuracy,0.4857954545454546
138,f1_macro,0.4852607709750567
138,f1_beginner,0.8888888888888888
138,precision_beginner,0.8571428571428572
138,recall_beginner,0.9090909090909091
138,roc_auc,0.5672348484848485
138,pr_auc,0.8924122413499066
139,accuracy,0.14018691588785048
139,balanced_accuracy,0.47357142857142853
139,f1_macro,0.47924753657808306
139,f1_beginner,0.8823529411764706
139,precision_beginner,0.9
139,recall_beginner,0.8571428571428572
139,roc_auc,0.18428571428571427
139,pr_auc,0.8284930989246124
140,accuracy,0.10280373831775702
140,balanced_accuracy,0.52
140,f1_macro,0.5270935960591133
140,f1_beginner,1.0
140,precision_beginner,1.0
140,recall_beginner,1.0
140,roc_auc,0.4385714285714286
140,pr_auc,0.9040318886341665
141,accuracy,0.11214953271028039
141,balanced_accuracy,0.4627525252525253
141,f1_macro,0.4585714285714285
141,f1_beginner,0.8571428571428571
141,precision_beginner,0.8333333333333334
141,recall_beginner,0.875
141,roc_auc,0.5037878787878788
141,pr_auc,0.906903553243006
142,accuracy,0.09345794392523366
142,balanced_accuracy,0.4294117647058824
142,f1_macro,0.4414191419141914
142,f1_beginner,0.8333333333333334
142,precision_beginner,0.8571428571428572
142,recall_beginner,0.8
142,roc_auc,0.5058823529411764
142,pr_auc,0.922988537941809
143,accuracy,0.13084112149532712
143,balanced_accuracy,0.41540404040404044
143,f1_macro,0.42460317460317465
143,f1_beginner,0.7777777777777778
143,precision_beginner,0.8
143,recall_beginner,0.75
143,roc_auc,0.6161616161616161
143,pr_auc,0.9115487847989322
144,accuracy,0.13084112149532712
144,balanced_accuracy,0.42839805825242716
144,f1_macro,0.47285353535353525
144,f1_beginner,0.875
144,precision_beginner,0.9166666666666666
144,recall_beginner,0.75
144,roc_auc,0.3106796116504854
144,pr_auc,0.9258585879048159
145,accuracy,0.16822429906542058
145,balanced_accuracy,0.4450113378684808
145,f1_macro,0.45596590909090906
145,f1_beginner,0.8181818181818181
145,precision_beginner,0.8461538461538461
145,recall_beginner,0.7777777777777778
145,roc_auc,0.4240362811791383
145,pr_auc,0.8724981768906119
146,accuracy,0.11214953271028039
146,balanced_accuracy,0.34411764705882353
146,f1_macro,0.4053030303030303
146,f1_beginner,0.75
146,precision_beginner,0.8181818181818181
146,recall_beginner,0.6
146,roc_auc,0.5196078431372548
146,pr_auc,0.9136999211716499
147,accuracy,0.14953271028037385
147,balanced_accuracy,0.48608247422680406
147,f1_macro,0.4852607709750566
147,f1_beginner,0.8888888888888888
147,precision_beginner,0.875
147,recall_beginner,0.9
147,roc_auc,0.44845360824742264
147,pr_auc,0.8792076579692454
148,accuracy,0.08411214953271029
148,balanced_accuracy,0.4245098039215687
148,f1_macro,0.43125839677563815
148,f1_beginner,0.8181818181818182
148,precision_beginner,0.8333333333333334
148,recall_beginner,0.8
148,roc_auc,0.2705882352941177
148,pr_auc,0.8903347427766033
149,accuracy,0.09345794392523366
149,balanced_accuracy,0.5336538461538461
149,f1_macro,0.5245098039215687
149,f1_beginner,1.0
149,precision_beginner,1.0
149,recall_beginner,1.0
149,roc_auc,0.5480769230769231
149,pr_auc,0.9641340530814215
150,accuracy,0.14018691588785048
150,balanced_accuracy,0.433252427184466
150,f1_macro,0.47924753657808306
150,f1_beginner,0.8823529411764706
150,precision_beginner,0.9230769230769231
150,recall_beginner,0.75
150,roc_auc,0.26941747572815533
150,pr_auc,0.916790573767318
151,accuracy,0.05607476635514019
151,balanced_accuracy,0.3895631067961165
151,f1_macro,0.3895631067961165
151,f1_beginner,0.75
151,precision_beginner,0.75
151,recall_beginner,0.75
151,roc_auc,0.3786407766990292
151,pr_auc,0.8760708722741433
152,accuracy,0.07476635514018692
152,balanced_accuracy,0.3621794871794872
152,f1_macro,0.41960784313725485
152,f1_beginner,0.8
152,precision_beginner,0.8571428571428572
152,recall_beginner,0.6666666666666667
152,roc_auc,0.4839743589743589
152,pr_auc,0.9275312820194368
153,accuracy,0.04672897196261683
153,balanced_accuracy,0.34775641025641024
153,f1_macro,0.3692201518288475
153,f1_beginner,0.7142857142857142
153,precision_beginner,0.75
153,recall_beginner,0.6666666666666667
153,roc_auc,0.45192307692307687
153,pr_auc,0.8920656028368794
154,accuracy,0.08411214953271029
154,balanced_accuracy,0.39015151515151514
154,f1_macro,0.36854190585533864
154,f1_beginner,0.6923076923076923
154,precision_beginner,0.6
154,recall_beginner,0.75
154,roc_auc,0.21969696969696972
154,pr_auc,0.7531907617105826
155,accuracy,0.12149532710280375
155,balanced_accuracy,0.4441176470588235
155,f1_macro,0.4659966499162479
155,f1_beginner,0.8666666666666667
155,precision_beginner,0.9
155,recall_beginner,0.8
155,roc_auc,0.49607843137254903
155,pr_auc,0.9230019868252268
156,accuracy,0.16822429906542058
156,balanced_accuracy,0.5637254901960784
156,f1_macro,0.5459183673469388
156,f1_beginner,1.0
156,precision_beginner,1.0
156,recall_beginner,1.0
156,roc_auc,0.4862745098039216
156,pr_auc,0.9416044052786066
157,accuracy,0.11214953271028039
157,balanced_accuracy,0.3729372937293729
157,f1_macro,0.4053030303030303
157,f1_beginner,0.75
157,precision_beginner,0.8
157,recall_beginner,0.6666666666666667
157,roc_auc,0.2706270627062707
157,pr_auc,0.8765538509724556
158,accuracy,0.12149532710280375
158,balanced_accuracy,0.31859410430838997
158,f1_macro,0.3432025660004935
158,f1_beginner,0.6190476190476191
158,precision_beginner,0.6666666666666667
158,recall_beginner,0.5555555555555556
158,roc_auc,0.24149659863945583
158,pr_auc,0.8088241941740659
159,accuracy,0.12149532710280375
159,balanced_accuracy,0.4678030303030303
159,f1_macro,0.4659966499162479
159,f1_beginner,0.8666666666666667
159,precision_beginner,0.8571428571428572
159,recall_beginner,0.875
159,roc_auc,0.48989898989898994
159,pr_auc,0.8925212914040398
160,accuracy,0.15887850467289721
160,balanced_accuracy,0.4760726072607261
160,f1_macro,0.4909581646423752
160,f1_beginner,0.8947368421052632
160,precision_beginner,0.9230769230769231
160,recall_beginner,0.8333333333333334
160,roc_auc,0.4075907590759076
160,pr_auc,0.9139418013246929
161,accuracy,0.12149532710280375
161,balanced_accuracy,0.5436893203883495
161,f1_macro,0.5323383084577114
161,f1_beginner,1.0
161,precision_beginner,1.0
161,recall_beginner,1.0
161,roc_auc,0.6359223300970873
161,pr_auc,0.9620440737364752
162,accuracy,0.09345794392523366
162,balanced_accuracy,0.334313725490196
162,f1_macro,0.3821428571428571
162,f1_beginner,0.7142857142857143
162,precision_beginner,0.7777777777777778
162,recall_beginner,0.6
162,roc_auc,0.24901960784313726
162,pr_auc,0.8473487012103904
163,accuracy,0.12149532710280375
163,balanced_accuracy,0.39714285714285713
163,f1_macro,0.4153478650343386
163,f1_beginner,0.7647058823529411
163,precision_beginner,0.8
163,recall_beginner,0.7142857142857143
163,roc_auc,0.39428571428571424
163,pr_auc,0.859409329814876
164,accuracy,0.16822429906542058
164,balanced_accuracy,0.42716857610474634
164,f1_macro,0.4223684210526316
164,f1_beginner,0.75
164,precision_beginner,0.7272727272727273
164,recall_beginner,0.7692307692307692
164,roc_auc,0.4549918166939444
164,pr_auc,0.8378345410188368
165,accuracy,0.09345794392523366
165,balanced_accuracy,0.4485714285714286
165,f1_macro,0.4414191419141914
165,f1_beginner,0.8333333333333334
165,precision_beginner,0.8
165,recall_beginner,0.8571428571428572
165,roc_auc,0.2857142857142857
165,pr_auc,0.8376250534999836
166,accuracy,0.07476635514018692
166,balanced_accuracy,0.5285714285714286
166,f1_macro,0.5194174757281553
166,f1_beginner,1.0
166,precision_beginner,1.0
166,recall_beginner,1.0
166,roc_auc,1.0
166,pr_auc,0.9859372244754012
167,accuracy,0.08411214953271029
167,balanced_accuracy,0.3669871794871795
167,f1_macro,0.43125839677563815
167,f1_beginner,0.8181818181818181
167,precision_beginner,0.875
167,recall_beginner,0.6666666666666667
167,roc_auc,0.4903846153846154
167,pr_auc,0.9338360237892949
168,accuracy,0.12149532710280375
168,balanced_accuracy,0.39605263157894743
168,f1_macro,0.3754385964912281
168,f1_beginner,0.6842105263157895
168,precision_beginner,0.5714285714285714
168,recall_beginner,0.75
168,roc_auc,0.5026315789473684
168,pr_auc,0.8225446572878918
169,accuracy,0.12149532710280375
169,balanced_accuracy,0.35290404040404044
169,f1_macro,0.3754385964912281
169,f1_beginner,0.6842105263157895
169,precision_beginner,0.7272727272727273
169,recall_beginner,0.625
169,roc_auc,0.3434343434343434
169,pr_auc,0.8476272062104147
170,accuracy,0.12149532710280375
170,balanced_accuracy,0.41035353535353536
170,f1_macro,0.4153478650343386
170,f1_beginner,0.7647058823529411
170,precision_beginner,0.7777777777777778
170,recall_beginner,0.75
170,roc_auc,0.3194444444444444
170,pr_auc,0.8230805480440277
171,accuracy,0.12149532710280375
171,balanced_accuracy,0.5392156862745099
171,f1_macro,0.5323383084577115
171,f1_beginner,1.0
171,precision_beginner,1.0
171,recall_beginner,1.0
171,roc_auc,0.6411764705882352
171,pr_auc,0.9543843314419803
172,accuracy,0.03738317757009346
172,balanced_accuracy,0.2857142857142857
172,f1_macro,0.20980392156862748
172,f1_beginner,0.4
172,precision_beginner,0.0
172,recall_beginner,0.5714285714285714
172,roc_auc,0.3514285714285714
172,pr_auc,0.5193245178332443
173,accuracy,0.09345794392523366
173,balanced_accuracy,0.4414191419141914
173,f1_macro,0.4414191419141914
173,f1_beginner,0.8333333333333334
173,precision_beginner,0.8333333333333334
173,recall_beginner,0.8333333333333334
173,roc_auc,0.5099009900990099
173,pr_auc,0.8810235383857608
174,accuracy,0.09345794392523366
174,balanced_accuracy,0.4294117647058824
174,f1_macro,0.4414191419141914
174,f1_beginner,0.8333333333333334
174,precision_beginner,0.8571428571428572
174,recall_beginner,0.8
174,roc_auc,0.42156862745098034
174,pr_auc,0.9150615004403034
175,accuracy,0.09345794392523366
175,balanced_accuracy,0.529126213592233
175,f1_macro,0.5245098039215685
175,f1_beginner,1.0
175,precision_beginner,1.0
175,recall_beginner,1.0
175,roc_auc,0.5825242718446602
175,pr_auc,0.9552747144090199
176,accuracy,0.10280373831775702
176,balanced_accuracy,0.5384615384615384
176,f1_macro,0.5270935960591132
176,f1_beginner,1.0
176,precision_beginner,1.0
176,recall_beginner,1.0
176,roc_auc,0.6794871794871795
176,pr_auc,0.9649672283075961
177,accuracy,0.08411214953271029
177,balanced_accuracy,0.404126213592233
177,f1_macro,0.43125839677563815
177,f1_beginner,0.8181818181818181
177,precision_beginner,0.8571428571428572
177,recall_beginner,0.75
177,roc_auc,0.4271844660194175
177,pr_auc,0.9247427875461243
178,accuracy,0.12149532710280375
178,balanced_accuracy,0.5436893203883495
178,f1_macro,0.5323383084577114
178,f1_beginner,1.0
178,precision_beginner,1.0
178,recall_beginner,1.0
